unique_id,category,subcategory,subsubcategory,subsubsubcategory,title,price,url
3662348034672_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Lot de 10 tendeurs sandows élastiques avec 2 crochets - 100 cm - Noir - Linxor,"19,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/lot-de-10-tendeurs-sandows-lastiques-avec-2-crochets-100-cm-noir-linxor/3662348034672_CAFR.prd
3520190925763_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Sangle bagagère 25mm x 5m Master Lock,"4,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-bagagere-25mm-x-5m-master-lock/3520190925763_CAFR.prd
3662348035075_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Lot de 10 tendeurs sandows élastiques avec 2 crochets - 150 cm - Noir - Linxor,"21,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/lot-de-10-tendeurs-sandows-lastiques-avec-2-crochets-150-cm-noir-linxor/3662348035075_CAFR.prd
3662348038458_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Lot de 4 sangles d'arrimage avec boucle - 25 mm x 2,5 m - Noir - Linxor","17,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/lot-de-4-sangles-d-arrimage-avec-boucle-25-mm-x-2-5-m-noir-linxor/3662348038458_CAFR.prd
3662348038472_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Lot de 2 sangles d'arrimage avec boucle - 25 mm x 5 m - Noir - Linxor,"16,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/lot-de-2-sangles-d-arrimage-avec-boucle-25-mm-x-5-m-noir-linxor/3662348038472_CAFR.prd
3662348038465_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Sangle d'arrimage avec boucle - 25 mm x 5 m - Noir - Linxor,"12,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/sangle-d-arrimage-avec-boucle-25-mm-x-5-m-noir-linxor/3662348038465_CAFR.prd
3662348038427_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Lot de 2 sangles d'arrimage à cliquet - 25 mm x 5 m - Noir - Linxor,"19,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/lot-de-2-sangles-d-arrimage-cliquet-25-mm-x-5-m-noir-linxor/3662348038427_CAFR.prd
3662348038441_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Lot de 2 sangles d'arrimage avec boucle - 25 mm x 2,5 m - Noir - Linxor","12,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/lot-de-2-sangles-d-arrimage-avec-boucle-25-mm-x-2-5-m-noir-linxor/3662348038441_CAFR.prd
3662348034511_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Lot de 10 tendeurs sandows sécurisés et normés avec passant piton - Beige - Linxor,"27,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/lot-de-10-tendeurs-sandows-s-curis-s-et-norm-s-avec-passant-piton-beige-linxor/3662348034511_CAFR.prd
3520190923103_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Sangle à cliquet avec crochet 5 mètres Master Lock,"16,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-a-cliquet-avec-crochet-5-metres-master-lock/3520190923103_CAFR.prd
3663602921219_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Lot de 2 pinces autobloquantes 25 mm,6,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/lot-de-2-pinces-autobloquantes-25-mm/3663602921219_CAFR.prd
3520190941664_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Sangle à cliquet de 9 m Orange Master Lock,"31,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-a-cliquet-de-9-m-orange-master-lock/3520190941664_CAFR.prd
3520190935953_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,2 Sangles bagagères 2.5 m x 25 mm Master Lock,"7,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/2-sangles-bagageres-2-5-m-x-25-mm-master-lock/3520190935953_CAFR.prd
3520190925749_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Lot de 2 sangles bagagères fastlink Master Lock,"6,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/lot-de-2-sangles-bagageres-fastlink-master-lock/3520190925749_CAFR.prd
3520190936004_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Sangle d'arrimage avec tendeur à cliquet 5m 25mm FPR6 Master Lock,"14,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-d-arrimage-avec-tendeur-a-cliquet-5m-25mm-fpr6-master-lock/3520190936004_CAFR.prd
3663602921189_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Lot de 2 boucles à ouvertures rapide ø25 mm,"2,60",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/lot-de-2-boucles-a-ouvertures-rapide-25-mm/3663602921189_CAFR.prd
3520190940810_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Sangle à cliquet 3 m x 25 mm + crochet Master Lock,"22,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-a-cliquet-3-m-x-25-mm-crochet-master-lock/3520190940810_CAFR.prd
3663602921721_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Sangle polypropylène noire l. 30 mm, 5 m",3,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-polypropylene-noire-l-30-mm-5-m/3663602921721_CAFR.prd
3663602921455_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Sangle élastique l. 20 mm, 1 m Diall","4,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-elastique-l-20-mm-1-m-diall/3663602921455_CAFR.prd
3419931026008_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de lit cylindrique H. 250 mm x ø70 mm brut,"12,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-cylindrique-h-250-mm-x-70-mm-brut/3419931026008_CAFR.prd
3419931086033_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de lit olive H. 250 mm x Ø 68 mm verni,"12,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-olive-h-250-mm-x-68-mm-verni/3419931086033_CAFR.prd
5052931059287_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de table Diall H. 25 cm x Ø 3 cm métal,"4,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-table-diall-h-25-cm-x-3-cm-metal/5052931059287_CAFR.prd
3234640062235_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de table étau Mottez en acier noir Ø 5 x H. 42 cm,"41,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-table-etau-mottez-en-acier-noir-5-x-h-42-cm/3234640062235_CAFR.prd
5052931059218_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de table Diall 25 x 25 x H. 350 mm blanc,"5,50",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-table-diall-25-x-25-x-h-350-mm-blanc/5052931059218_CAFR.prd
3419931148007_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,"Pied de lit carré en hêtre Bar Plus texture bois H. 25 x L. 5,5 cm","12,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-carre-en-hetre-bar-plus-texture-bois-h-25-x-l-5-5-cm/3419931148007_CAFR.prd
3419931126289_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de lit motif floral H. 200 mm x ø 60 mm,"9,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-motif-floral-h-200-mm-x-60-mm/3419931126289_CAFR.prd
5052931059188_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de meuble Diall blanc 25 x 25 x H. 150 mm,"3,50",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-meuble-diall-blanc-25-x-25-x-h-150-mm/5052931059188_CAFR.prd
3234640062266_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de table étau Mottez en acier noir Ø 6 x H. 42 cm,"43,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-table-etau-mottez-en-acier-noir-6-x-h-42-cm/3234640062266_CAFR.prd
3419931151007_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de lit pyramide en hêtre Bar Plus texture bois H. 15 x L. 6 cm,"9,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-pyramide-en-hetre-bar-plus-texture-bois-h-15-x-l-6-cm/3419931151007_CAFR.prd
5052931072651_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,4 pieds Diall de table réglable ø60 x H.700 mm chrome,"69,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/4-pieds-diall-de-table-reglable-60-x-h-700-mm-chrome/5052931072651_CAFR.prd
3419931093031_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de lit Quercy H. 200 mm x Ø 58 mm verni,"9,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-quercy-h-200-mm-x-58-mm-verni/3419931093031_CAFR.prd
5052931059201_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de table Diall 25 x 25 x H. 250 mm blanc,"4,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-table-diall-25-x-25-x-h-250-mm-blanc/5052931059201_CAFR.prd
5052931059058_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de meuble Diall gris 25 x 25 x H. 200 mm,"4,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-meuble-diall-gris-25-x-25-x-h-200-mm/5052931059058_CAFR.prd
3663602634737_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,"Pied de plan de travail GoodHome Nantua H. 87.5 cm / 91 cm x ø 6 cm chromé, 1 pièce","29,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-plan-de-travail-goodhome-nantua-h-87-5-cm-91-cm-x-6-cm-chrome-1-piece/3663602634737_CAFR.prd
3419931023090_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,"Pied de lit cylindrique en hêtre taupe Bar Plus H. 8 x Ø6,8 cm","5,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-cylindrique-en-hetre-taupe-bar-plus-h-8-x-6-8-cm/3419931023090_CAFR.prd
5052931059119_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de meuble Diall noir 25 x 25 x H. 150 mm,"3,50",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-meuble-diall-noir-25-x-25-x-h-150-mm/5052931059119_CAFR.prd
3419931093000_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de lit Quercy H. 200 mm x Ø 58 mm brut,"9,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-quercy-h-200-mm-x-58-mm-brut/3419931093000_CAFR.prd
3419934090785_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de caisson plastique ø28 x Hauteur 100 blanc à encastrer,"3,50",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-caisson-plastique-28-x-hauteur-100-blanc-a-encastrer/3419934090785_CAFR.prd
5052931059096_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de meuble Diall gris 25 x 25 x H. 150 mm,"4,50",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-meuble-diall-gris-25-x-25-x-h-150-mm/5052931059096_CAFR.prd
5052931059140_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de table Diall 25 x 25 x H. 350 mm noir,"5,50",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-table-diall-25-x-25-x-h-350-mm-noir/5052931059140_CAFR.prd
5052931059195_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de meuble Diall blanc 25 x 25 x H. 200 mm,"3,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-meuble-diall-blanc-25-x-25-x-h-200-mm/5052931059195_CAFR.prd
3234640062280_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de banc en triangle Mottez en métal blanc H. 40 cm,"74,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-banc-en-triangle-mottez-en-metal-blanc-h-40-cm/3234640062280_CAFR.prd
3419931079004_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de lit boule H. 100 mm x ø68 mm brut,"7,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-boule-h-100-mm-x-68-mm-brut/3419931079004_CAFR.prd
3663602921202_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Lot de 2 boucles à ouvertures rapide ø40 mm,"2,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/lot-de-2-boucles-a-ouvertures-rapide-40-mm/3663602921202_CAFR.prd
3663602088998_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Sangle couleur marine Diall 25mm au mètre,"0,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-couleur-marine-diall-25mm-au-metre/3663602088998_CAFR.prd
3663602091998_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Sangle en jute écru l. 60 mm, vendue au mètre linéaire","1,50",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-en-jute-ecru-l-60-mm-vendue-au-metre-lineaire/3663602091998_CAFR.prd
3663602921448_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Sangle à cliquet B4-33 Diall L. 6 m x l. 3,5 cm jaune","17,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-a-cliquet-b4-33-diall-l-6-m-x-l-3-5-cm-jaune/3663602921448_CAFR.prd
3663602093718_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Sangle en polypropylène l. 40 mm, vendue au mètre linéaire","1,50",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-en-polypropylene-l-40-mm-vendue-au-metre-lineaire/3663602093718_CAFR.prd
3663602921714_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Sangle polypropylène noire l. 25 mm, 5 m",4,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-polypropylene-noire-l-25-mm-5-m/3663602921714_CAFR.prd
3663602921400_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Sangle d'arrimage à cliquet noir 5 m x 25 mm,"7,20",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-d-arrimage-a-cliquet-noir-5-m-x-25-mm/3663602921400_CAFR.prd
3663602093701_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Sangle en jute écru l. 85 mm, vendue au mètre linéaire","1,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-en-jute-ecru-l-85-mm-vendue-au-metre-lineaire/3663602093701_CAFR.prd
3770007553591_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Sangle de sécurité pour coffre de voiture,"5,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-de-securite-pour-coffre-de-voiture/3770007553591_CAFR.prd
4710025138539_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,LOT DE 2 SANGLES D' ARRIMAGE A CLIQUET CATERPILLAR AVEC CROCHETS,39,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/lot-de-2-sangles-d-arrimage-a-cliquet-caterpillar-avec-crochets/4710025138539_CAFR.prd
3662348036508_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Bobine, rouleau de tendeur élastique - 50 mètres x 10 mm - Beige - Linxor","48,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/bobine-rouleau-de-tendeur-lastique-50-m-tres-x-10-mm-beige-linxor/3662348036508_CAFR.prd
3662348034702_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Lot de 10 tendeurs sandows Cabiclic avec embout basculant - Noir - Linxor,"20,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/lot-de-10-tendeurs-sandows-cabiclic-avec-embout-basculant-noir-linxor/3662348034702_CAFR.prd
3662348036461_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Bobine, rouleau de tendeur élastique - 50 mètres x 8 mm - Beige - Linxor","42,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/departments/bobine-rouleau-de-tendeur-lastique-50-m-tres-x-8-mm-beige-linxor/3662348036461_CAFR.prd
3419931060002_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de lit boule H. 80 mm x ø58 mm brut,"5,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-boule-h-80-mm-x-58-mm-brut/3419931060002_CAFR.prd
3234640062273_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de table étau Mottez en acier noir Ø 6 x H. 73 cm,"51,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-table-etau-mottez-en-acier-noir-6-x-h-73-cm/3234640062273_CAFR.prd
5052931059355_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de table Diall ø30 x H. 500 mm chrome,"7,50",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-table-diall-30-x-h-500-mm-chrome/5052931059355_CAFR.prd
3419931019031_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de lit fuseau H. 150 mm x ø58 mm verni,"6,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-fuseau-h-150-mm-x-58-mm-verni/3419931019031_CAFR.prd
3419931125220_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de lit design H. 150 mm x ø 50 mm,"5,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-design-h-150-mm-x-50-mm/3419931125220_CAFR.prd
3419931024097_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,"Pied de lit cylindrique en hêtre taupe Bar Plus H. 20 x Ø6,8 cm","9,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-lit-cylindrique-en-hetre-taupe-bar-plus-h-20-x-6-8-cm/3419931024097_CAFR.prd
3234640063027_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de table incliné H.75 cm en métal noir mat Mottez,"34,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-table-incline-h-75-cm-en-metal-noir-mat-mottez/3234640063027_CAFR.prd
5052931072644_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,4 pieds Diall de table réglable ø60 x H.700 mm argent,"69,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/4-pieds-diall-de-table-reglable-60-x-h-700-mm-argent/5052931072644_CAFR.prd
3234640059891_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de banc modèle trapèze Mottez H. 40 cm métal blanc,"45,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-banc-modele-trapeze-mottez-h-40-cm-metal-blanc/3234640059891_CAFR.prd
3419932024119_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de meuble model 24 H. 60 mm x ø 52 mm pin brut,"4,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-meuble-model-24-h-60-mm-x-52-mm-pin-brut/3419932024119_CAFR.prd
3234640062211_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de table étau Mottez en acier noir Ø 4 x H. 73 cm,"47,90",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-table-etau-mottez-en-acier-noir-4-x-h-73-cm/3234640062211_CAFR.prd
3419932537114_CAFR.prd,quincaillerie,quincaillerie-de-meuble,pied-patin-et-embout,pied,Pied de table Bar Plus H. 40 cm métal noir,"14,95",https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat/pied-de-table-bar-plus-h-40-cm-metal-noir/3419932537114_CAFR.prd
