category,is_page_list,url
Plaque de protection pour poêle,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/serviteur-panier-vide-cendres-et-accessoire/plaque-de-protection-pour-poele/cat_id_0002105.cat
Autre accessoire pour poêle et cheminée,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/serviteur-panier-vide-cendres-et-accessoire/autre-accessoire-pour-poele-et-cheminee/cat_id_0002106.cat
allume-feu,True,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/allume-feu/cat_id_0002116.cat
granules-de-bois,True,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/granules-de-bois/cat_id_0002115.cat
Raccordement poêle à bois,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/raccordement-pour-poele-a-bois-foyer-insert-et-poele-a-granules/raccordement-poele-a-bois/cat_id_4241.cat
Stère de bois,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/bois-de-chauffage/stere-de-bois/cat_id_0003504.cat
Insert de cheminée,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/foyer-insert-et-poele-a-encastrer/insert-de-cheminee/cat_id_0002035.cat
Poêle à granulés étanche,False,https://www.castorama.fr/poele-a-granules-etanche/cat_id_0004469.cat
Poêle à bois en acier,False,https://www.castorama.fr/poele-a-bois-en-acier/cat_id_0004466.cat
Pompe à chaleur air-air,False,https://www.castorama.fr/pompe-a-chaleur-airair/cat_id_0004494.cat
Robinet lavabo et vasque,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-lavabo-et-vasque/cat_id_3947.cat
Robinet de baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-de-baignoire/cat_id_756.cat
Robinet de douche,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-de-douche/cat_id_3425.cat
Robinet lave-mains,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-lave-mains/cat_id_5022.cat
Robinet de bidet,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-de-bidet/cat_id_0001716.cat
Accessoire de robinet,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/accessoire-robinet-salle-de-bains/cat_id_3402.cat
Collection Cavally,False,https://www.castorama.frhttps://ng-app-cafr-internal-ngti-prod-staging.k8s.ap.digikfplc.com/ensemble-robinet-et-colonne-de-douche-cavally/cat_id_0003276.cat
Collection Waterforms,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-waterforms/cat_id_0003277.cat
Collection Shape,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-shape/cat_id_0003278.cat
Collection Teesta,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-teesta/cat_id_0003279.cat
Collection Selenga,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-selenga/cat_id_0003280.cat
Collection Kolima,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-kolima/cat_id_0003281.cat
Collection Etel,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-etel/cat_id_0003282.cat
climatiseur-mobile,True,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/climatiseur-mobile/cat_id_411.cat
Colonne de douche,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/kit-et-colonne-de-douche/cat_id_3960.cat
Colonne de douche hydromassante,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/colonne-de-douche-hydromassante/cat_id_3460.cat
Colonne de douche thermostatique,False,https://www.castorama.frhttps://www.castorama.fr/colonne-de-douche-thermostatique/cat_id_0002653.cat
Colonne de douche mécanique,False,https://www.castorama.frhttps://www.castorama.fr/colonne-de-douche-mecanique/cat_id_0002654.cat
Colonne de douche sans robinetterie,False,https://www.castorama.frhttps://www.castorama.fr/colonne-de-douche-sans-robinetterie/cat_id_0002655.cat
Colonne de douche encastrable,False,https://www.castorama.frhttps://www.castorama.fr/colonne-de-douche-encastrable/cat_id_0002656.cat
Colonne de douche pour baignoire,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/baignoire/colonne-de-douche-pour-baignoire/cat_id_0001929.cat
"Pommeau de douche, flexible et barre de douche",False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/douchette-flexible-et-barre-de-douche/cat_id_3383.cat
Collection Cavally,False,https://www.castorama.frhttps://ng-app-cafr-internal-ngti-prod-staging.k8s.ap.digikfplc.com/ensemble-robinet-et-colonne-de-douche-cavally/cat_id_0003276.cat
Collection Waterforms,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-waterforms/cat_id_0003277.cat
Collection Shape,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-shape/cat_id_0003278.cat
Collection Teesta,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-teesta/cat_id_0003279.cat
Collection Selenga,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-selenga/cat_id_0003280.cat
Collection Kolima,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-kolima/cat_id_0003281.cat
Collection Etel,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-etel/cat_id_0003282.cat
Baignoire,False,https://www.castorama.fr/baignoire/cat_id_0004810.cat
Baignoire droite,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/baignoire-droite/cat_id_766.cat
Baignoire d'angle,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/baignoire-d-angle/cat_id_2418.cat
Baignoire îlot,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/baignoire-ilot/cat_id_4018.cat
Baignoire balneo,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/baignoire-balneo/cat_id_3913.cat
Baignoire asymétrique,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/baignoire-asymetrique/cat_id_0001607.cat
Pare-baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/pare-baignoire/cat_id_3380.cat
Tablier et habillage de baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/tablier-et-pied-de-baignoire/cat_id_4358.cat
Pied de baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/pied-de-baignoire/cat_id_0001969.cat
Robinet de baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-de-baignoire/cat_id_756.cat
Robinet de baignoire îlot,False,https://www.castorama.fr/robinet-de-baignoire-ilot/cat_id_0004811.cat
"Pommeau de douche, flexible et barre de douche",False,https://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/douchette-flexible-et-barre-de-douche/cat_id_3383.cat
Colonne de douche pour baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/colonne-de-douche-pour-baignoire/cat_id_0001929.cat
Accessoire de baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/accessoire-de-baignoire/cat_id_774.cat
Panneau mural de salle de bains,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/panneau-mural/cat_id_5425.cat
Salle de bains PMR,False,https://www.castorama.fr/salle-de-bains-et-wc/accessibilite-et-securite-de-la-salle-de-bains/cat_id_3497.cat
Evacuation de baignoire,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-baignoire/cat_id_2371.cat
Trappe de visite,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/trappe-de-visite/cat_id_2381.cat
Plan vasque,False,https://www.castorama.fr/salle-de-bains-et-wc/lavabo-vasque-et-plan-vasque/plan-vasque/cat_id_0001305.cat
Plan simple vasque,False,https://www.castorama.fr/plan-simple-vasque/cat_id_0002833.cat
Plan double vasque,False,https://www.castorama.fr/plan-double-vasque/cat_id_0002834.cat
Plan vasque lave-mains,False,https://www.castorama.fr/plan-vasque-lave-mains/cat_id_0002835.cat
Vasque à poser,False,https://www.castorama.fr/vasque-a-poser/cat_id_0002836.cat
Vasque à encastrer,False,https://www.castorama.fr/vasque-a-encastrer/cat_id_0002837.cat
Vasque à suspendre,False,https://www.castorama.fr/vasque-a-suspendre/cat_id_0003319.cat
Lavabo,False,https://www.castorama.fr/salle-de-bains-et-wc/lavabo-vasque-et-plan-vasque/lavabo/cat_id_0001303.cat
Lavabo lave-mains,False,https://www.castorama.fr/lavabo-lave-mains/cat_id_0002838.cat
WC à poser,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/wc-a-poser/cat_id_1710.cat
WC suspendu,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/wc-suspendu-et-chasse-d-eau/cat_id_3938.cat
WC japonais,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/wc-japonais/cat_id_0002042.cat
WC chimique et broyeur,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/broyeur-et-wc-chimique/cat_id_3935.cat
WC PMR,False,https://www.castorama.fr/wc-pmr/cat_id_0003487.cat
Abattant WC,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/abattant-et-accessoire-de-wc/abattant-wc/cat_id_3359.cat
Bidet,False,https://www.castorama.fr/bidet/cat_id_0004521.cat
Urinoir,False,https://www.castorama.fr/urinoir/cat_id_0004522.cat
Chasse d'eau,False,https://www.castorama.fr/plomberie/alimentation-en-eau/mecanisme-de-wc/cat_id_2278.cat
Meuble WC,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/abattant-et-accessoire-de-wc/armoire-et-etagere-wc/cat_id_3360.cat
Lave-mains,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/lave-mains/cat_id_1700.cat
Lavabo lave-mains,False,https://www.castorama.fr/lavabo-lave-mains/cat_id_0002838.cat
Plan vasque lave-mains,False,https://www.castorama.fr/plan-vasque-lave-mains/cat_id_0002835.cat
Robinet lave-mains,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-lave-mains/cat_id_5022.cat
Accessoire WC,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/abattant-et-accessoire-de-wc/cat_id_3358.cat
Fixation WC,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/fixation-wc/cat_id_4232.cat
Pipe WC,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/pipe-evacuation-wc/cat_id_2368.cat
Panneau mural de salle de bains,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/panneau-mural/cat_id_5425.cat
Receveur de douche,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/receveur-de-douche/cat_id_3389.cat
Paroi de douche,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/paroi-de-douche/cat_id_470.cat
Porte de douche,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/porte-de-douche/cat_id_3384.cat
Panneau mural de salle de bains,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/panneau-mural/cat_id_5425.cat
Cabine de douche,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/cabine-de-douche/cat_id_3373.cat
Colonne de douche,False,https://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/kit-et-colonne-de-douche/cat_id_3960.cat
Colonne de douche hydromassante,False,https://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/colonne-de-douche-hydromassante/cat_id_3460.cat
"Pommeau de douche, flexible et barre de douche",False,https://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/douchette-flexible-et-barre-de-douche/cat_id_3383.cat
Robinet de douche,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-de-douche/cat_id_3425.cat
Douche sur-mesure,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/douche-sur-mesure/cat_id_5057.cat
Rideau de douche,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/rideau-de-douche/cat_id_3353.cat
Accessoire de douche,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/accessoire-de-douche/cat_id_3372.cat
Siège de douche,False,https://www.castorama.fr/salle-de-bains-et-wc/accessibilite-et-securite-de-la-salle-de-bains/siege-de-douche/cat_id_0001529.cat
"Carrelage, faïence et mosaïque",False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/cat_id_3304.cat
Evacuation de douche,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-douche/cat_id_2373.cat
Sèche-serviettes,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/cat_id_333.cat
Cabine de douche PMR,False,https://www.castorama.fr/salle-de-bains-et-wc/accessibilite-et-securite-de-la-salle-de-bains/ensemble-de-douche-pmr/cat_id_0001530.cat
Salle de bains PMR,False,https://www.castorama.fr/salle-de-bains-et-wc/accessibilite-et-securite-de-la-salle-de-bains/cat_id_3497.cat
Ledava,False,https://www.castorama.fr/search?term=ledava
Ezili,False,https://www.castorama.frhttps://www.castorama.fr/search?term=ezili
Ahti,False,https://www.castorama.frhttps://www.castorama.fr/search?term=ahti
Zilia,False,https://www.castorama.frhttps://www.castorama.fr/search?term=zilia
Naya,False,https://www.castorama.frhttps://www.castorama.fr/search?term=naya
Onega,False,https://www.castorama.frhttps://www.castorama.fr/search?term=onega
Beloya,False,https://www.castorama.frhttps://www.castorama.fr/search?term=beloya
Meuble vasque,False,https://www.castorama.frhttps://www.castorama.fr/meuble-vasque/cat_id_0003854.cat
Meuble sous-vasque,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/meuble-sous-vasque/cat_id_4210.cat
Ensemble meuble de salle de bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/ensemble-meuble-de-salle-de-bains/cat_id_0005988.cat
Colonne de salle de bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/colonne-et-armoire-de-salle-de-bains/colonne-de-salle-de-bains/cat_id_0006020.cat
Armoire de salle de bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/colonne-et-armoire-de-salle-de-bains/armoire-de-salle-de-bains/cat_id_0006019.cat
Meuble de salle de bains faible profondeur,False,https://www.castorama.frhttps://www.castorama.fr/meuble-de-salle-de-bains-faible-profondeur/cat_id_0003481.cat
Etagère de salle de bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/tablette-et-etagere-de-salle-de-bains/cat_id_1367.cat
Armoire de toilette,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/armoire-de-toilette/cat_id_4208.cat
Meuble sous lavabo,False,https://www.castorama.fr/meuble-sous-lavabo/cat_id_0004515.cat
"Lavabo, vasque et plan vasque",False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/lavabo-vasque-et-plan-vasque/cat_id_3928.cat
Robinet lavabo et vasque,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-lavabo-et-vasque/cat_id_3947.cat
Miroir de salle de bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/miroir-de-salle-de-bains/cat_id_4082.cat
Plan de travail salle de bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/plan-de-travail-salle-de-bains/cat_id_4184.cat
Poignée de meuble de salle de bains,False,https://www.castorama.fr/poignee-de-meuble-de-salle-de-bains/cat_id_0003897.cat
Pied de meuble de salle de bains,False,https://www.castorama.frhttps://www.castorama.fr/pied-de-meuble-de-salle-de-bains/cat_id_0003182.cat
Accessoire de meuble de salle de bains,False,https://www.castorama.frhttps://www.castorama.fr/accessoire-de-meuble-de-salle-de-bains/cat_id_0003262.cat
Luminaire de salle de bains,False,https://www.castorama.frhttps://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-interieur/luminaire-de-salle-de-bains/cat_id_1344.cat
Evacuation de lavabo-vasque,False,https://www.castorama.frhttps://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-lavabo-vasque/cat_id_2375.cat
Meuble de salle de bains bois,False,https://www.castorama.fr/meuble-de-salle-de-bains-bois/cat_id_0003258.cat
Meuble de salle de bains industriel,False,https://www.castorama.fr/meuble-de-salle-de-bains-industriel/cat_id_0003259.cat
Meuble de salle de bains vintage,False,https://www.castorama.fr/meuble-de-salle-de-bains-vintage/cat_id_0003260.cat
Meuble de salle de bains moderne,False,https://www.castorama.fr/meuble-de-salle-de-bains-moderne/cat_id_0003261.cat
Kentia,False,https://www.castorama.frhttps://www.castorama.fr/nos-collections/nos-collections-salle-de-bains/collections-meubles-de-salle-de-bains/les-meubles-de-salle-de-bains-kentia/cat_id_0003836.cat
